ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex
385,NOR,Norway,1951,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1951,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1951,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1951,0,1,0,0,0,0,0,0,1
150,PAR,Paraguay,1951,0,0,0,0,0,0,0,0,0
135,PER,Peru,1951,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1951,0,0,0,0,0,0,0,0,0
769,PKS,Pakistan,1951,0,0,1,0,0,0,0,0,0
290,POL,Poland,1951,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1951,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1951,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1951,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1951,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1951,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1951,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1951,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1951,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1951,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1951,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1951,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1951,1,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1951,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1951,1,1,0,0,0,0,0,0,0
640,TUR,Turkey,1951,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1951,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1951,0,0,0,0,0,0,0,0,0
2,USA,United States,1951,0,0,0,0,0,0,0,0,0
364,USR,USSR,1951,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1951,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1951,0,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1951,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1952,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1952,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1952,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1952,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1952,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1952,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1952,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1952,0,0,1,0,0,0,1,0,0
140,BRA,Brazil,1952,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1952,0,0,0,0,0,0,0,0,0
20,CAN,Canada,1952,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1952,0,0,0,0,0,0,0,0,0
710,CHN,China,1952,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1952,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1952,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1952,1,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1952,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1952,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1952,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1952,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1952,1,0,0,0,0,0,0,0,0
530,ETH,Ethiopia,1952,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1952,0,0,0,0,0,0,0,0,0
220,FRN,France,1952,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1952,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1952,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1952,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1952,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1952,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1952,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1952,0,0,0,0,0,0,0,0,0
750,IND,India,1952,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1952,0,1,0,0,0,0,0,0,0
205,IRE,Ireland,1952,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1952,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1952,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1952,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1952,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1952,0,0,0,0,0,0,0,0,1
740,JPN,Japan,1952,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1952,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1952,0,0,0,0,0,0,0,0,1
620,LIB,Libya,1952,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1952,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1952,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1952,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1952,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1952,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1952,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1952,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1952,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1952,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1952,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1952,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1952,0,0,0,0,0,0,0,0,0
135,PER,Peru,1952,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1952,0,0,0,0,0,0,0,0,0
769,PKS,Pakistan,1952,0,0,0,0,0,0,0,0,0
290,POL,Poland,1952,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1952,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1952,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1952,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1952,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1952,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1952,0,0,0,1,0,0,0,0,0
670,SAU,Saudi Arabia,1952,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1952,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1952,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1952,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1952,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1952,0,0,0,1,0,0,0,0,0
713,TAW,Taiwan,1952,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1952,0,0,0,1,0,0,0,0,0
640,TUR,Turkey,1952,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1952,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1952,0,0,0,0,0,0,0,0,0
2,USA,United States,1952,0,0,0,0,0,0,0,0,0
364,USR,USSR,1952,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1952,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1952,0,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1952,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1953,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1953,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1953,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1953,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1953,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1953,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1953,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1953,0,1,0,0,0,0,0,0,0
140,BRA,Brazil,1953,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1953,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1953,0,0,0,0,0,0,0,0,0
20,CAN,Canada,1953,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1953,0,0,0,0,0,0,0,0,0
710,CHN,China,1953,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1953,1,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1953,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1953,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1953,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1953,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1953,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1953,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1953,0,0,0,1,0,0,0,0,0
530,ETH,Ethiopia,1953,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1953,0,0,0,0,0,0,0,0,0
220,FRN,France,1953,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1953,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1953,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1953,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1953,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1953,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1953,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1953,0,0,0,0,0,0,0,0,0
750,IND,India,1953,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1953,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1953,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1953,1,1,0,0,0,0,0,0,0
645,IRQ,Iraq,1953,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1953,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1953,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1953,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1953,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1953,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1953,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1953,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1953,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1953,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1953,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1953,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1953,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1953,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1953,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1953,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1953,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1953,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1953,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1953,0,0,0,0,0,0,0,0,0
135,PER,Peru,1953,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1953,0,0,0,0,0,0,0,0,0
769,PKS,Pakistan,1953,0,0,0,0,0,0,0,0,0
290,POL,Poland,1953,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1953,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1953,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1953,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1953,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1953,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1953,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1953,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1953,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1953,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1953,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1953,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1953,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1953,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1953,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1953,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1953,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1953,0,0,0,0,0,0,0,0,0
2,USA,United States,1953,0,0,0,0,0,0,0,0,0
364,USR,USSR,1953,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1953,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1953,0,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1953,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1954,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1954,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1954,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1954,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1954,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1954,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1954,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1954,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1954,0,0,0,0,0,0,0,0,1
355,BUL,Bulgaria,1954,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1954,0,0,0,0,0,0,0,0,0
20,CAN,Canada,1954,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1954,0,0,0,0,0,0,0,0,0
710,CHN,China,1954,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1954,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1954,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1954,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1954,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1954,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1954,0,0,0,0,0,0,0,0,0
816,DRV,Vietnam North,1954,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1954,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1954,0,0,2,0,0,0,0,0,0
530,ETH,Ethiopia,1954,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1954,0,0,0,0,0,0,0,0,0
220,FRN,France,1954,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1954,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1954,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1954,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1954,1,0,0,0,0,0,0,0,0
41,HAI,Haiti,1954,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1954,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1954,0,0,0,0,0,0,0,0,0
750,IND,India,1954,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1954,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1954,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1954,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1954,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1954,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1954,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1954,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1954,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1954,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1954,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1954,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1954,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1954,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1954,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1954,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1954,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1954,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1954,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1954,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1954,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1954,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1954,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1954,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1954,1,0,0,0,0,0,0,0,0
135,PER,Peru,1954,0,0,0,1,0,0,0,0,0
840,PHI,Philippines,1954,0,0,0,0,0,0,0,0,0
769,PKS,Pakistan,1954,0,0,0,0,0,0,0,0,0
290,POL,Poland,1954,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1954,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1954,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1954,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1954,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1954,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1954,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1954,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1954,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1954,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1954,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1954,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1954,1,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1954,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1954,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1954,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1954,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1954,0,0,0,0,0,0,0,0,0
2,USA,United States,1954,0,0,0,0,0,0,0,0,0
364,USR,USSR,1954,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1954,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1954,0,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1954,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1955,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1955,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1955,2,1,0,0,0,0,0,0,0
900,AUL,Australia,1955,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1955,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1955,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1955,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1955,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1955,1,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1955,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1955,0,0,0,0,0,0,0,0,0
20,CAN,Canada,1955,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1955,0,0,0,0,0,0,0,0,0
710,CHN,China,1955,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1955,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1955,0,1,0,0,0,0,0,0,0
40,CUB,Cuba,1955,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1955,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1955,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1955,0,0,0,0,0,0,0,0,0
816,DRV,Vietnam North,1955,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1955,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1955,0,0,0,0,0,0,0,0,0
530,ETH,Ethiopia,1955,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1955,0,0,0,0,0,0,0,0,0
220,FRN,France,1955,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1955,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1955,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1955,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1955,0,1,0,0,0,0,0,0,0
41,HAI,Haiti,1955,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1955,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1955,0,0,0,0,0,0,0,0,0
750,IND,India,1955,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1955,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1955,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1955,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1955,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1955,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1955,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1955,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1955,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1955,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1955,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1955,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1955,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1955,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1955,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1955,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1955,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1955,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1955,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1955,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1955,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1955,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1955,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1955,0,1,0,0,0,0,0,1,0
150,PAR,Paraguay,1955,0,0,1,0,0,0,0,0,0
135,PER,Peru,1955,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1955,0,0,0,0,0,0,0,0,0
769,PKS,Pakistan,1955,0,0,0,0,0,0,0,0,0
290,POL,Poland,1955,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1955,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1955,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1955,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1955,0,0,0,0,0,0,0,0,0
817,RVN,Vietnam South,1955,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1955,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1955,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1955,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1955,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1955,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1955,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1955,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1955,0,0,1,0,0,0,0,0,0
713,TAW,Taiwan,1955,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1955,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1955,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1955,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1955,0,0,0,0,0,0,0,0,0
2,USA,United States,1955,0,0,0,0,0,0,0,0,0
364,USR,USSR,1955,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1955,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1955,0,1,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1955,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1956,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1956,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1956,0,1,0,0,0,0,0,0,0
900,AUL,Australia,1956,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1956,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1956,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1956,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1956,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1956,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1956,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1956,0,0,0,0,0,0,0,0,0
20,CAN,Canada,1956,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1956,0,0,0,0,0,0,0,0,0
710,CHN,China,1956,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1956,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1956,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1956,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1956,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1956,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1956,0,0,0,0,0,0,0,0,0
816,DRV,Vietnam North,1956,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1956,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1956,0,0,0,0,0,0,0,0,0
530,ETH,Ethiopia,1956,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1956,0,0,0,0,0,0,0,0,0
220,FRN,France,1956,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1956,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1956,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1956,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1956,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1956,0,0,0,0,0,0,0,0,1
91,HON,Honduras,1956,1,0,0,0,0,0,0,0,0
310,HUN,Hungary,1956,0,0,0,0,0,0,0,0,0
750,IND,India,1956,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1956,0,1,0,1,0,0,0,0,0
205,IRE,Ireland,1956,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1956,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1956,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1956,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1956,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1956,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1956,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1956,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1956,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1956,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1956,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1956,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1956,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1956,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1956,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1956,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1956,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1956,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1956,0,0,0,0,0,0,0,1,0
385,NOR,Norway,1956,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1956,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1956,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1956,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1956,0,0,0,0,0,0,0,0,0
135,PER,Peru,1956,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1956,0,0,0,0,0,0,0,0,0
769,PKS,Pakistan,1956,0,0,0,0,0,0,0,0,0
290,POL,Poland,1956,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1956,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1956,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1956,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1956,0,0,0,0,0,0,0,0,0
817,RVN,Vietnam South,1956,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1956,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1956,0,0,0,0,0,0,0,0,0
