ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni,group_indicator,GDP_Growth,GDP_per_Capita,Inflation_CPI,Terms_of_Trade,cpiamacr,cpiadebt,Primary_fiscal_balance,EconomicFreedomIndex,Polity2_Score
372,GRG,Georgia,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
90,GUA,Guatemala,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
438,GUI,Guinea,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
110,GUY,Guyana,2001,0,0,0,0,0,0,0,0,0,0,200.8911198269775,0.0,2.2795216592191,3847.09461851367,2.62741314203332,84.2579310615,,,,,6.0
41,HAI,Haiti,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
91,HON,Honduras,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
310,HUN,Hungary,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
750,IND,India,2001,0,0,0,0,0,0,0,0,0,0,20.67609794084507,0.0,4.82396626555771,778.507377528365,3.77929312235637,93.8531780462,,,,,9.0
850,INS,Indonesia,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
205,IRE,Ireland,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
630,IRN,Iran,2001,0,0,0,0,0,0,0,0,0,0,6.511313355497606,0.0,2.39217271180297,3917.29935490307,11.2742471332117,63.2215610013,,,,,3.0
645,IRQ,Iraq,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
666,ISR,Israel,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
325,ITA,Italy,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
437,IVO,Ivory Coast,2001,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
51,JAM,Jamaica,2001,0,0,0,0,0,0,0,0,0,0,62.55607665215474,1.0,1.34492956396697,4963.06607294795,6.8019093078759,114.6084627746,,,,,9.0
663,JOR,Jordan,2001,0,0,0,0,0,0,0,0,0,1,130.0769031359174,0.0,5.26995757513571,3518.76635312228,1.77220437351017,124.8904426702,,,,,-2.0
740,JPN,Japan,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
501,KEN,Kenya,2001,0,0,0,0,0,0,0,0,0,0,42.80307923148322,0.0,3.77990649795343,1202.29348759987,5.73859814341467,95.8066341806,,,1.02578037877034,,4.0
690,KUW,Kuwait,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
703,KYR,Kyrgyzstan,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
705,KZK,Kazakhstan,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
812,LAO,Laos,2001,0,0,0,0,0,0,0,0,0,1,152.1346290817105,1.0,5.75141287983195,954.123505414634,7.81180794783471,104.9123113475,,,-3.05232448253799,,-7.0
367,LAT,Latvia,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
450,LBR,Liberia,2001,0,0,0,0,0,0,0,0,0,1,405.0659656040165,0.0,2.92027476569781,754.422355762017,,79.3448985265,,,-0.347516556291391,,0.0
660,LEB,Lebanon,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
570,LES,Lesotho,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
620,LIB,Libya,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
368,LIT,Lithuania,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
212,LUX,Luxembourg,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
435,MAA,Mauritania,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
343,MAC,Macedonia,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
580,MAG,Madagascar,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
820,MAL,Malaysia,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
590,MAS,Mauritius,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
553,MAW,Malawi,2001,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
70,MEX,Mexico,2001,0,0,0,0,0,0,0,0,0,0,25.90162107087526,0.0,-0.450845253215945,9398.35074355724,6.36773806235037,103.9466744334,,,,,8.0
359,MLD,Moldova,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
432,MLI,Mali,2001,0,0,0,0,0,0,0,0,0,1,87.15713084800434,0.0,15.3762394579174,606.087325789489,5.18701191944066,62.4308284568,,,,,5.0
712,MON,Mongolia,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
600,MOR,Morocco,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
775,MYA,Myanmar (Burma),2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
541,MZM,Mozambique,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
565,NAM,Namibia,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
790,NEP,Nepal,2001,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,
920,NEW,New Zealand,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
93,NIC,Nicaragua,2001,0,0,0,0,0,0,0,0,0,0,124.9865590229354,0.0,2.96084349057273,1482.31887414202,5.98604186279518,88.998443154,,,,,8.0
475,NIG,Nigeria,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
436,NIR,Niger,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
385,NOR,Norway,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
210,NTH,Netherlands,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
698,OMA,Oman,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
770,PAK,Pakistan,2001,0,0,0,0,0,0,0,0,0,1,34.07668023970189,0.0,3.65135017083765,1057.86767778646,3.14826144590618,163.7185259907,,,,,-6.0
95,PAN,Panama,2001,0,0,0,0,0,0,0,0,0,1,,0.0,0.949908149985234,6787.86267897348,0.307062436028722,128.3516173446,,,,,9.0
150,PAR,Paraguay,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
135,PER,Peru,2001,0,0,0,0,0,0,0,0,0,1,54.16546193589398,0.0,0.617892325624297,3261.6642505136,1.97709878502053,60.8580324785,,,-0.43750638719299,,9.0
840,PHI,Philippines,2001,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,
910,PNG,Papua New Guinea,2001,0,0,0,0,0,0,0,0,0,1,72.30657255705499,0.0,-0.121288605564772,1920.78003889393,9.29817332783968,54.9145750061,,,,,4.0
290,POL,Poland,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
235,POR,Portugal,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
731,PRK,Korea North,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
694,QAT,Qatar,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
732,ROK,Korea South,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
360,RUM,Romania,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
365,RUS,Russia,2001,0,0,0,0,0,0,0,0,0,0,,0.0,5.10005122572568,5618.95556640625,21.4770072117159,69.3313756303,,,4.74236635561363,,6.0
517,RWA,Rwanda,2001,0,0,0,0,0,0,0,0,0,1,66.8192915128563,0.0,8.4845603416011,358.446036782143,3.34285506749409,52.924388873,,,,,-4.0
560,SAF,South Africa,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
92,SAL,El Salvador,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
670,SAU,Saudi Arabia,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
433,SEN,Senegal,2001,0,0,0,0,0,0,0,0,0,0,57.55834066133247,0.0,4.31085146618369,1067.36886550595,2.9745008391957,91.7750372679,,,-0.801736266223895,,8.0
451,SIE,Sierra Leone,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
830,SIN,Singapore,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
317,SLO,Slovak Republic,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
349,SLV,Slovenia,2001,0,0,0,0,0,0,0,0,0,0,44.47555533847119,0.0,0.879613659882722,2978.59734844669,3.7508205747202,103.4078451828,,,,,10.0
940,SOL,Solomon Islands,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
520,SOM,Somalia,2001,0,0,0,0,0,0,0,0,0,0,112.3305599797012,1.0,7.11031431139608,239.839088175856,,109.3726944338,,,,,0.0
230,SPN,Spain,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
780,SRI,Sri Lanka,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
625,SUD,Sudan,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
115,SUR,Suriname,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
572,SWA,Swaziland,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
380,SWD,Sweden,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
225,SWZ,Switzerland,2001,0,0,0,0,0,0,0,0,0,0,21.18995634711592,0.0,1.05476490606897,2282.05736333109,5.94210982281648,92.2466944914,,,,,10.0
652,SYR,Syria,2001,0,0,0,0,0,0,0,0,0,0,,0.0,1.04728710191981,1230.87200021533,2.99999999999995,62.6294930682,,,,,-6.0
702,TAJ,Tajikistan,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
713,TAW,Taiwan,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
510,TAZ,Tanzania,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
800,THI,Thailand,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
701,TKM,Turkmenistan,2001,0,0,0,0,0,0,0,0,0,1,65.35445260353376,0.0,4.34384571432727,2306.30057631688,,82.5633316868,,,,,-9.0
461,TOG,Togo,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
52,TRI,Trinidad,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
616,TUN,Tunisia,2001,0,0,0,0,0,0,0,0,0,1,61.14364516541146,0.0,3.79627166202512,2941.74275551058,1.98333333333337,97.0340187468,,,-0.13513227878117,,-3.0
640,TUR,Turkey,2001,0,0,0,0,0,0,0,0,0,1,57.40508081575474,0.0,-5.75000655464257,5887.68576603671,54.4001887619075,100.0018354815,,,5.63090353261013,,7.0
696,UAE,UAE,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
500,UGA,Uganda,2001,0,0,0,0,0,0,0,0,0,1,66.57838885107785,0.0,5.18366112490236,519.456547890884,1.86512524084773,78.9339862048,,,-0.087433941889291,,-4.0
200,UKG,United Kingdom,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
369,UKR,Ukraine,2001,0,0,0,0,0,0,0,0,0,1,59.4734683771174,0.0,8.80000000367222,1547.2783203125,11.9588085390459,116.8195020387,,,-1.03132028276605,,6.0
165,URU,Uruguay,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2,USA,United States,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
704,UZB,Uzbekistan,2001,0,0,0,0,0,0,0,0,0,0,46.54532429223591,0.0,4.1638382499889,1306.60633175098,,58.8835944982,,,,,-9.0
101,VEN,Venezuela,2001,0,0,0,0,0,0,0,0,0,1,,0.0,3.3942361077907,,,57.1208458702,,,,,6.0
818,VIE,Vietnam,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
679,YEM,Yemen,2001,0,0,0,0,0,0,0,0,0,0,56.62117268118154,0.0,3.80364587188127,2129.7524709271,11.9115912929855,67.9079858388,,,,,-2.0
347,YGS,Yugoslavia,2001,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
490,ZAI,Congo Kinshasa,2001,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,
551,ZAM,Zambia,2001,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
552,ZIM,Zimbabwe,2001,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
700,AFG,Afghanistan,2002,0,1,0,0,0,0,0,0,0,1,,1.0,28.6000011706788,338.139973643387,,71.3206070093,,,,,
339,ALB,Albania,2002,0,0,0,0,0,0,0,0,0,1,26.48367647193873,0.0,4.53652416035675,2247.49808010881,7.77052583431552,106.8372657034,,,,,7.0
615,ALG,Algeria,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
540,ANG,Angola,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
160,ARG,Argentina,2002,0,0,0,0,0,0,0,0,0,1,159.8901835467426,0.0,-10.8944848285903,8861.56199282278,,68.1574460316,,,0.259275763305394,,8.0
371,ARM,Armenia,2002,0,0,0,0,0,0,0,0,0,1,69.93715584336513,0.0,13.1999999979356,1535.20452885187,1.06004929341667,84.3154017822,,,,,5.0
900,AUL,Australia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
305,AUS,Austria,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
373,AZE,Azerbaijan,2002,0,0,0,0,0,0,0,0,0,1,28.16323180516621,0.0,9.43891626906561,1754.13524132991,2.7711647199827,76.2456681841,,,19.672412371134,,-7.0
692,BAH,Bahrain,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
211,BEL,Belgium,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
434,BEN,Benin,2002,0,0,0,0,0,0,0,0,0,1,44.43706581338161,0.0,4.64303087074482,893.13710098792,2.48916235491542,75.0470381617,,,,,6.0
439,BFO,Burkina Faso,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
760,BHU,Bhutan,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
370,BLR,Belarus,2002,0,0,0,0,0,0,0,0,0,1,23.33721084149427,0.0,5.04526750544767,2910.40552581074,42.5375481348794,101.127044362,,,,,-7.0
771,BNG,Bangladesh,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
145,BOL,Bolivia,2002,0,0,0,0,0,0,0,0,0,1,66.31798773936366,0.0,2.48556573783829,2029.66993400326,0.92825885161107,88.1786857035,,,,,9.0
346,BOS,Bosnia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
571,BOT,Botswana,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
140,BRA,Brazil,2002,0,0,0,0,0,0,0,0,0,0,47.07685383725456,0.0,3.05346185909312,6944.62337530502,8.45016437708331,91.6412454095,,,,,8.0
516,BUI,Burundi,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
355,BUL,Bulgaria,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
811,CAM,Cambodia,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20,CAN,Canada,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
471,CAO,Cameroon,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
402,CAP,Cape Verde,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
482,CEN,Central African Republic,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
483,CHA,Chad,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
155,CHL,Chile,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
710,CHN,China,2002,0,0,0,0,0,0,0,0,0,0,12.74142366748502,0.0,9.13363078966614,2557.89161202627,-0.731970902350244,97.6727376141,,,,,-7.0
100,COL,Colombia,2002,0,0,0,0,0,0,0,0,0,0,35.23214105842031,0.0,2.50398046659659,4058.28493578738,6.35150728778872,87.4423843206,,,,,7.0
581,COM,Comoros,2002,0,0,0,0,0,0,0,0,0,1,63.62464908625286,0.0,2.3249448613998,1208.85806145614,3.53304214308079,44.3796598422,,,,,4.0
484,CON,Congo Brazzaville,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
94,COS,Costa Rica,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
344,CRO,Croatia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
40,CUB,Cuba,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
352,CYP,Cyprus,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
316,CZR,Czech Republic,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
390,DEN,Denmark,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
522,DJI,Djibouti,2002,0,0,0,0,0,0,0,0,0,1,59.15290642644542,1.0,,,0.63761955366632,93.0901287289,,,,,1.0
42,DOM,Dominican Republic,2002,0,0,0,0,0,0,0,0,0,0,25.30241137658951,0.0,4.49510340292099,4312.88294593947,5.22336769759447,95.8534153976,,,-1.18312246562702,,8.0
130,ECU,Ecuador,2002,0,0,0,0,0,0,0,0,0,1,75.87008239029592,0.0,4.92809549611376,4174.89793579965,12.4835980082095,86.7037998413,,,,,6.0
651,EGY,Egypt,2002,0,0,0,0,0,0,0,0,0,1,34.8088896707165,0.0,2.39020402573726,2498.48121191713,2.73723855000334,70.2999753262,,,,,-6.0
411,EQG,Equatorial Guinea,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
531,ERI,Eritrea,2002,0,0,0,0,0,0,0,0,0,1,74.769965837592,0.0,3.0054291917378,889.009113592982,,87.3779252104,,,,,-7.0
366,EST,Estonia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
529,ETI,Ethiopia,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
860,ETM,East Timor,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
375,FIN,Finland,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
950,FJI,Fiji,2002,0,0,0,0,0,0,0,0,0,1,11.43763240915403,0.0,3.19999911373267,4086.10437826539,0.762032085561193,90.7051736337,,,,,5.0
220,FRN,France,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
481,GAB,Gabon,2002,0,0,0,0,0,0,0,0,0,1,72.44979338822512,0.0,-0.249033168543434,7338.75620613605,0.0366828893971394,64.3203997835,,,,,-4.0
420,GAM,Gambia,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
452,GHA,Ghana,2002,0,0,0,0,0,0,0,0,0,1,126.5628321199021,1.0,4.49999955900331,1051.81029306745,9.36093239560313,79.0669258845,,,0.0064774262207883,,6.0
255,GMY,Germany,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
404,GNB,Guinea-Bissau,2002,0,0,0,0,0,0,0,0,0,1,214.1716956986128,0.0,3.65393603642713,594.040535151552,3.30012175283749,94.5392567241,,,-1.7736873701861,,5.0
350,GRC,Greece,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
372,GRG,Georgia,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
90,GUA,Guatemala,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
438,GUI,Guinea,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
110,GUY,Guyana,2002,0,0,0,0,0,0,0,0,0,0,207.1351312078356,0.0,1.13262696199476,3894.87107415198,5.3410152137741,84.8113870112,,,,,6.0
41,HAI,Haiti,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
91,HON,Honduras,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
310,HUN,Hungary,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
750,IND,India,2002,0,0,0,0,0,0,0,0,0,0,20.67319971719641,0.0,3.80397532112175,793.615912906381,4.29715203929563,85.0353445784,,,,,9.0
850,INS,Indonesia,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
205,IRE,Ireland,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
630,IRN,Iran,2002,0,0,0,0,0,0,0,0,0,0,6.92658410154237,0.0,8.07882927923774,4198.95356080112,14.3359337378404,62.8225179014,,,,,3.0
645,IRQ,Iraq,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
666,ISR,Israel,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
325,ITA,Italy,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
437,IVO,Ivory Coast,2002,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
51,JAM,Jamaica,2002,0,0,0,0,0,0,0,0,0,0,61.46096411260049,1.0,1.99729094407155,5031.19564397903,7.07635009310985,109.6194384573,,,,,9.0
663,JOR,Jordan,2002,0,0,0,0,0,0,0,0,0,1,134.8584163379766,0.0,5.78380792679296,3644.62434644332,1.83299389002049,123.0252249878,,,,,-2.0
740,JPN,Japan,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
501,KEN,Kenya,2002,0,0,0,0,0,0,0,0,0,0,46.79716610718582,0.0,0.546859530175595,1171.4262517349,1.96130821739162,92.383176658,,,-0.18169319649129,,8.0
690,KUW,Kuwait,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
703,KYR,Kyrgyzstan,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
705,KZK,Kazakhstan,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
812,LAO,Laos,2002,0,0,0,0,0,0,0,0,0,1,187.0534169047776,1.0,5.91874368370564,994.492241963795,10.6313446323333,106.715593474,,,-2.41378540071564,,-7.0
367,LAT,Latvia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
450,LBR,Liberia,2002,0,0,0,0,0,0,0,0,0,1,431.5824476769142,0.0,3.76301761700071,762.716393927064,14.1596470116325,82.4937407472,,,-0.805803667745414,,0.0
660,LEB,Lebanon,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
570,LES,Lesotho,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
620,LIB,Libya,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
368,LIT,Lithuania,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
212,LUX,Luxembourg,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
435,MAA,Mauritania,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
343,MAC,Macedonia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
580,MAG,Madagascar,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
820,MAL,Malaysia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
590,MAS,Mauritius,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
553,MAW,Malawi,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
70,MEX,Mexico,2002,0,0,0,0,0,0,0,0,0,0,24.15863248116812,0.0,-0.236588001922641,9242.27886130016,5.03072733151295,106.8468210852,,,,,8.0
359,MLD,Moldova,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
432,MLI,Mali,2002,0,0,0,0,0,0,0,0,0,1,75.65994315357426,0.0,3.10630825205686,605.798110999901,5.03282275711195,67.4840665349,,,,,5.0
712,MON,Mongolia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
600,MOR,Morocco,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
775,MYA,Myanmar (Burma),2002,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,
541,MZM,Mozambique,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
565,NAM,Namibia,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
790,NEP,Nepal,2002,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
920,NEW,New Zealand,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
93,NIC,Nicaragua,2002,0,0,0,0,0,0,0,0,0,0,128.3501022498968,0.0,0.753938876079573,1475.49003872794,3.75017465778466,90.4570354956,,,,,8.0
475,NIG,Nigeria,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
436,NIR,Niger,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
385,NOR,Norway,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
210,NTH,Netherlands,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
698,OMA,Oman,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
770,PAK,Pakistan,2002,0,0,0,0,0,0,0,0,0,1,35.89883556176316,0.0,2.59481668445784,1059.04171024589,3.29034472613153,155.3908138313,,,,,-5.0
95,PAN,Panama,2002,0,0,0,0,0,0,0,0,0,1,,0.0,2.50884372716125,6825.17747437166,1.00583090379039,127.0807874138,,,,,9.0
150,PAR,Paraguay,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
135,PER,Peru,2002,0,0,0,0,0,0,0,0,0,1,53.08497888125443,0.0,5.45352893818767,3398.74991419297,0.193135003853722,65.3216722718,,,-0.0564807400052285,,9.0
840,PHI,Philippines,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
910,PNG,Papua New Guinea,2002,0,0,0,0,0,0,0,0,0,1,66.9412795231058,0.0,-0.158900533082658,1854.41831737462,11.7994470972606,60.6356598784,,,,,4.0
290,POL,Poland,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
235,POR,Portugal,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
731,PRK,Korea North,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
694,QAT,Qatar,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
732,ROK,Korea South,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
360,RUM,Romania,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
365,RUS,Russia,2002,0,0,0,0,0,0,0,0,0,0,,0.0,4.69999190914258,5910.171875,15.7887307914463,67.3940555403,,,0.861407505249849,,6.0
517,RWA,Rwanda,2002,0,0,0,0,0,0,0,0,0,1,74.5796747820985,0.0,13.1920736254262,400.27039679917,1.99258542453993,53.8065736202,,,,,-4.0
560,SAF,South Africa,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
92,SAL,El Salvador,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
670,SAU,Saudi Arabia,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
433,SEN,Senegal,2002,0,0,0,0,0,0,0,0,0,0,59.65552960808738,0.0,0.0686965747419066,1042.25509944289,2.33730187454302,90.396699334,,,1.00512596992548,,8.0
451,SIE,Sierra Leone,2002,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
830,SIN,Singapore,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
317,SLO,Slovak Republic,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
349,SLV,Slovenia,2002,0,0,0,0,0,0,0,0,0,0,49.54319296957829,0.0,1.57291844759789,3016.06307728602,1.86552503610077,104.6476663863,,,,,10.0
940,SOL,Solomon Islands,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
520,SOM,Somalia,2002,0,0,0,0,0,0,0,0,0,0,121.4003739151718,1.0,7.63026729326708,248.636468605335,,108.5477731068,,,,,0.0
230,SPN,Spain,2002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
