ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni
616,TUN,Tunisia,1999,0,0,0,0,0,0,0,0,0,1,53.99496903094728
640,TUR,Turkey,1999,0,0,0,0,0,0,0,0,0,1,40.25340045674906
696,UAE,UAE,1999,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,1999,0,0,0,0,0,0,0,0,0,1,59.11775169394616
200,UKG,United Kingdom,1999,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,1999,0,0,0,0,0,0,0,0,0,1,51.29340055401775
165,URU,Uruguay,1999,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,1999,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,1999,0,0,0,0,0,0,0,0,0,0,31.40162553263427
101,VEN,Venezuela,1999,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,1999,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,1999,0,0,0,0,0,0,0,0,0,0,73.9123190307342
347,YGS,Yugoslavia,1999,0,0,0,0,0,0,0,0,0,0,
490,ZAI,Congo Kinshasa,1999,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,1999,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,1999,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2000,0,0,0,0,0,0,0,0,0,1,
339,ALB,Albania,2000,0,0,0,0,0,0,0,0,0,1,31.29843690328892
615,ALG,Algeria,2000,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2000,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2000,0,0,0,0,0,0,0,0,0,1,54.24170994175864
371,ARM,Armenia,2000,0,0,0,0,0,0,0,0,0,1,51.68229390777579
900,AUL,Australia,2000,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2000,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2000,0,0,0,1,0,0,0,0,0,1,30.61401559297792
692,BAH,Bahrain,2000,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2000,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2000,0,0,0,0,0,0,0,0,0,1,42.88163954977725
439,BFO,Burkina Faso,2000,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2000,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2000,0,0,0,0,0,0,0,0,0,1,20.65726944723042
771,BNG,Bangladesh,2000,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2000,0,0,0,0,0,0,0,0,0,1,72.10634485697706
346,BOS,Bosnia,2000,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2000,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2000,0,0,0,0,0,0,0,0,0,0,38.09647347699603
516,BUI,Burundi,2000,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2000,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2000,0,1,0,0,0,0,0,0,0,1,
20,CAN,Canada,2000,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2000,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2000,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2000,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2000,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2000,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2000,0,0,0,0,0,0,0,0,0,0,12.1927786705436
100,COL,Colombia,2000,0,0,0,0,0,0,0,0,0,0,35.13070352530779
581,COM,Comoros,2000,0,1,0,0,0,0,0,0,0,1,66.08806187042676
484,CON,Congo Brazzaville,2000,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2000,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2000,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2000,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2000,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2000,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2000,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2000,0,1,0,0,0,0,0,0,0,1,52.53522420031365
42,DOM,Dominican Republic,2000,0,0,0,0,0,0,0,0,0,0,19.84998815227387
130,ECU,Ecuador,2000,0,1,0,0,0,0,0,0,0,1,106.4241728885217
651,EGY,Egypt,2000,0,0,0,0,0,0,0,0,0,1,29.14366977814837
411,EQG,Equatorial Guinea,2000,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2000,0,0,0,0,0,0,0,0,0,1,46.64333250867179
366,EST,Estonia,2000,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2000,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2000,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2000,0,2,0,0,0,0,0,0,0,1,11.36606259753574
220,FRN,France,2000,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2000,0,0,0,0,0,0,0,0,0,1,91.4060951554922
420,GAM,Gambia,2000,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,2000,0,0,0,0,0,0,0,0,0,1,139.4435810251341
255,GMY,Germany,2000,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2000,0,1,0,0,0,0,0,0,0,1,251.2001902375881
350,GRC,Greece,2000,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2000,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2000,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2000,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2000,0,0,0,0,0,0,0,0,0,0,205.5448012702594
41,HAI,Haiti,2000,0,1,0,0,0,0,0,0,0,1,
91,HON,Honduras,2000,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2000,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2000,0,0,0,0,0,0,0,0,0,0,21.82288030666908
850,INS,Indonesia,2000,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2000,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2000,0,0,0,0,0,0,0,0,0,0,8.015383305475515
645,IRQ,Iraq,2000,0,0,1,0,0,0,0,0,0,1,
666,ISR,Israel,2000,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2000,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2000,0,1,0,0,0,0,0,0,1,1,
51,JAM,Jamaica,2000,0,0,0,0,0,0,0,0,0,0,55.70338666787978
663,JOR,Jordan,2000,0,0,0,0,0,0,0,0,0,1,129.2181230099425
740,JPN,Japan,2000,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2000,0,0,0,0,0,0,0,0,0,0,48.88168167114716
690,KUW,Kuwait,2000,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2000,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2000,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2000,0,0,0,0,0,0,0,0,0,1,152.4343380960784
367,LAT,Latvia,2000,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2000,0,0,0,0,0,0,0,0,0,1,367.107730688584
660,LEB,Lebanon,2000,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2000,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2000,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2000,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2000,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2000,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2000,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2000,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2000,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2000,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2000,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2000,0,0,0,0,0,0,0,0,0,0,24.50146457721106
359,MLD,Moldova,2000,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2000,0,0,0,0,0,0,0,0,0,1,101.7004514291861
712,MON,Mongolia,2000,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2000,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2000,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2000,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2000,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2000,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2000,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2000,0,0,0,0,0,0,0,0,0,0,139.0146895262776
475,NIG,Nigeria,2000,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2000,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,2000,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2000,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2000,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2000,0,0,0,0,0,0,0,0,0,1,33.97105484599487
95,PAN,Panama,2000,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2000,0,1,0,0,0,0,0,0,0,1,
135,PER,Peru,2000,0,0,0,0,0,0,0,0,0,1,57.00262354191518
840,PHI,Philippines,2000,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2000,0,0,0,0,0,0,0,0,0,1,70.39758039491161
290,POL,Poland,2000,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2000,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2000,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2000,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2000,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2000,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2000,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2000,0,0,0,0,0,0,0,0,0,1,62.80832740810774
560,SAF,South Africa,2000,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2000,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2000,0,0,0,0,0,0,0,0,0,1,
433,SEN,Senegal,2000,0,0,0,0,0,0,0,0,0,0,61.68945991997232
451,SIE,Sierra Leone,2000,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2000,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2000,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2000,0,0,0,0,0,0,0,0,0,0,39.32650524252977
940,SOL,Solomon Islands,2000,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2000,0,0,0,0,0,0,0,0,0,0,74.32771372583733
230,SPN,Spain,2000,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2000,0,0,0,0,0,0,0,0,0,1,
625,SUD,Sudan,2000,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2000,0,0,0,0,0,0,0,0,0,1,
572,SWA,Swaziland,2000,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2000,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2000,0,0,0,0,0,0,0,0,0,0,18.82956644642797
652,SYR,Syria,2000,0,0,0,0,0,0,0,0,0,0,
702,TAJ,Tajikistan,2000,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2000,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2000,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2000,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2000,0,0,0,0,0,0,0,0,0,1,96.31968903994624
461,TOG,Togo,2000,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2000,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2000,0,0,0,0,0,0,0,0,0,1,55.3084463564462
640,TUR,Turkey,2000,0,0,0,0,0,0,0,0,0,1,43.21215919183442
696,UAE,UAE,2000,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2000,0,0,0,0,0,0,0,0,0,1,58.09045244752708
200,UKG,United Kingdom,2000,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2000,0,0,0,0,0,0,0,0,0,1,45.89702491420135
165,URU,Uruguay,2000,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2000,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2000,0,0,0,0,0,0,0,0,0,0,36.53933104682726
101,VEN,Venezuela,2000,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,2000,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2000,0,0,0,0,0,0,0,0,0,0,57.87793224600833
347,YGS,Yugoslavia,2000,0,0,0,0,0,0,0,0,1,0,
490,ZAI,Congo Kinshasa,2000,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2000,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2000,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2001,0,0,0,0,0,1,0,0,0,1,
339,ALB,Albania,2001,0,0,0,0,0,0,0,0,0,1,28.51489420752571
615,ALG,Algeria,2001,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2001,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2001,0,0,0,0,0,0,0,0,0,1,58.49329351720912
371,ARM,Armenia,2001,0,0,0,0,0,0,0,0,0,1,64.6369814678621
900,AUL,Australia,2001,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2001,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2001,0,0,0,0,0,0,0,0,0,1,27.32043179359157
692,BAH,Bahrain,2001,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2001,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2001,0,0,0,0,0,0,0,0,0,1,44.60804561315606
439,BFO,Burkina Faso,2001,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2001,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2001,0,0,0,0,0,0,0,0,0,1,22.73255641135187
771,BNG,Bangladesh,2001,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2001,0,0,0,0,0,0,0,0,0,1,60.4517850837271
346,BOS,Bosnia,2001,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2001,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2001,0,0,0,0,0,0,0,0,0,0,42.44350057582446
516,BUI,Burundi,2001,0,2,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2001,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2001,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2001,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2001,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2001,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2001,0,1,0,0,0,0,0,0,0,1,
483,CHA,Chad,2001,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2001,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2001,0,0,0,0,0,0,0,0,0,0,13.96088194175933
100,COL,Colombia,2001,0,0,0,0,0,0,0,0,0,0,38.22853578096934
581,COM,Comoros,2001,0,0,0,0,0,0,0,0,0,1,64.01136640744996
484,CON,Congo Brazzaville,2001,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2001,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2001,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2001,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2001,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2001,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2001,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2001,0,0,0,0,0,0,0,0,0,1,51.24737607743937
42,DOM,Dominican Republic,2001,0,0,0,0,0,0,0,0,0,0,21.26611446236342
130,ECU,Ecuador,2001,0,0,0,0,0,0,0,0,0,1,81.8056350447042
651,EGY,Egypt,2001,0,0,0,0,0,0,0,0,0,1,28.98198963994221
411,EQG,Equatorial Guinea,2001,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2001,0,0,0,0,0,0,0,0,0,1,57.70527370751943
366,EST,Estonia,2001,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2001,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2001,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2001,0,0,0,0,0,0,0,0,0,1,11.07021721177196
220,FRN,France,2001,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2001,0,0,0,0,0,0,0,0,0,1,78.46121851175911
420,GAM,Gambia,2001,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,2001,0,0,0,0,0,0,0,0,0,1,131.7701320287944
255,GMY,Germany,2001,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2001,0,0,0,1,0,0,0,0,0,1,226.1873201412782
350,GRC,Greece,2001,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2001,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2001,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2001,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2001,0,0,0,0,0,0,0,0,0,0,200.8911198269775
41,HAI,Haiti,2001,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2001,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2001,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2001,0,0,0,0,0,0,0,0,0,0,20.67609794084507
850,INS,Indonesia,2001,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2001,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2001,0,0,0,0,0,0,0,0,0,0,6.511313355497606
645,IRQ,Iraq,2001,0,0,0,0,0,0,0,0,0,1,
666,ISR,Israel,2001,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2001,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2001,0,1,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2001,0,0,0,0,0,0,0,0,0,0,62.55607665215474
663,JOR,Jordan,2001,0,0,0,0,0,0,0,0,0,1,130.0769031359174
740,JPN,Japan,2001,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2001,0,0,0,0,0,0,0,0,0,0,42.80307923148322
690,KUW,Kuwait,2001,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2001,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2001,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2001,0,0,0,0,0,0,0,0,0,1,152.1346290817105
367,LAT,Latvia,2001,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2001,0,0,0,0,0,0,0,0,0,1,405.0659656040165
660,LEB,Lebanon,2001,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2001,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2001,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2001,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2001,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2001,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2001,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2001,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2001,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2001,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2001,0,0,0,1,0,0,0,0,0,1,
70,MEX,Mexico,2001,0,0,0,0,0,0,0,0,0,0,25.90162107087526
359,MLD,Moldova,2001,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2001,0,0,0,0,0,0,0,0,0,1,87.15713084800434
712,MON,Mongolia,2001,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2001,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2001,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2001,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2001,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2001,0,0,0,0,0,0,0,1,0,1,
920,NEW,New Zealand,2001,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2001,0,0,0,0,0,0,0,0,0,0,124.9865590229354
475,NIG,Nigeria,2001,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2001,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,2001,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2001,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2001,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2001,0,0,0,0,0,0,0,0,0,1,34.07668023970189
95,PAN,Panama,2001,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2001,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2001,0,0,0,0,0,0,0,0,0,1,54.16546193589398
840,PHI,Philippines,2001,0,0,0,1,0,0,0,0,1,1,
910,PNG,Papua New Guinea,2001,0,0,0,0,0,0,0,0,0,1,72.30657255705499
290,POL,Poland,2001,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2001,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2001,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2001,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2001,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2001,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2001,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2001,0,0,0,0,0,0,0,0,0,1,66.8192915128563
560,SAF,South Africa,2001,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2001,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2001,0,0,0,0,0,0,0,0,0,1,
433,SEN,Senegal,2001,0,0,0,0,0,0,0,0,0,0,57.55834066133247
451,SIE,Sierra Leone,2001,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2001,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2001,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2001,0,0,0,0,0,0,0,0,0,0,44.47555533847119
940,SOL,Solomon Islands,2001,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2001,0,0,0,0,0,0,0,0,0,0,112.3305599797012
230,SPN,Spain,2001,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2001,0,0,0,0,0,0,0,0,0,1,
625,SUD,Sudan,2001,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2001,0,0,0,0,0,0,0,0,0,1,
572,SWA,Swaziland,2001,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2001,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2001,0,0,0,0,0,0,0,0,0,0,21.18995634711592
652,SYR,Syria,2001,0,0,0,0,0,0,0,0,0,0,
702,TAJ,Tajikistan,2001,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2001,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2001,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2001,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2001,0,0,0,0,0,0,0,0,0,1,65.35445260353376
461,TOG,Togo,2001,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2001,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2001,0,0,0,0,0,0,0,0,0,1,61.14364516541146
640,TUR,Turkey,2001,0,0,0,0,0,0,0,0,0,1,57.40508081575474
696,UAE,UAE,2001,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2001,0,0,0,0,0,0,0,0,0,1,66.57838885107785
200,UKG,United Kingdom,2001,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2001,0,0,0,0,0,0,0,0,0,1,59.4734683771174
165,URU,Uruguay,2001,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2001,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2001,0,0,0,0,0,0,0,0,0,0,46.54532429223591
101,VEN,Venezuela,2001,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,2001,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2001,0,0,0,0,0,0,0,0,0,0,56.62117268118154
347,YGS,Yugoslavia,2001,0,0,0,0,0,0,0,0,0,0,
490,ZAI,Congo Kinshasa,2001,0,0,0,0,0,0,0,1,0,1,
551,ZAM,Zambia,2001,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2001,0,0,0,1,0,0,0,0,0,1,
700,AFG,Afghanistan,2002,0,1,0,0,0,0,0,0,0,1,
339,ALB,Albania,2002,0,0,0,0,0,0,0,0,0,1,26.48367647193873
615,ALG,Algeria,2002,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2002,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2002,0,0,0,0,0,0,0,0,0,1,159.8901835467426
371,ARM,Armenia,2002,0,0,0,0,0,0,0,0,0,1,69.93715584336513
900,AUL,Australia,2002,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2002,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2002,0,0,0,0,0,0,0,0,0,1,28.16323180516621
692,BAH,Bahrain,2002,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2002,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2002,0,0,0,0,0,0,0,0,0,1,44.43706581338161
439,BFO,Burkina Faso,2002,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2002,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2002,0,0,0,0,0,0,0,0,0,1,23.33721084149427
771,BNG,Bangladesh,2002,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2002,0,0,0,0,0,0,0,0,0,1,66.31798773936366
346,BOS,Bosnia,2002,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2002,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2002,0,0,0,0,0,0,0,0,0,0,47.07685383725456
516,BUI,Burundi,2002,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2002,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2002,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2002,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2002,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2002,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2002,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2002,0,0,0,0,0,0,0,0,0,1,
